CustomerID,recency_days,frequency,monetary,country,R_score,F_score,M_score,rfm_score,segment
13933,109,2,608.79,United Kingdom,3,2,2,7,Potential
13934,264,1,922.1,United Kingdom,2,1,3,6,At-Risk
13935,597,3,6116.92,United Kingdom,1,3,5,9,Potential
13936,180,3,939.66,United Kingdom,3,3,3,9,Potential
13937,169,2,880.13,United Kingdom,3,2,3,8,Potential
13938,35,1,71.66,United Kingdom,4,1,1,6,At-Risk
13939,23,7,1560.96,United Kingdom,4,4,4,12,Loyal
13940,17,4,839.14,United Kingdom,5,3,3,11,Loyal
13941,22,15,11122.3,United Kingdom,4,5,5,14,VIP
13942,535,1,320.0,United Kingdom,1,1,2,4,At-Risk
13943,578,1,246.54,United Kingdom,1,1,1,3,Lost
13944,653,1,200.43,United Kingdom,1,1,1,3,Lost
13945,395,2,854.15,United Kingdom,2,2,3,7,Potential
13946,79,6,1876.23,United Kingdom,3,4,4,11,Loyal
13947,65,1,90.6,United Kingdom,3,1,1,5,At-Risk
13948,361,4,548.76,United Kingdom,2,3,2,7,Potential
13949,3,6,2427.32,United Kingdom,5,4,4,13,VIP
13950,11,4,745.06,United Kingdom,5,3,3,11,Loyal
13951,176,3,674.45,United Kingdom,3,3,3,9,Potential
13952,218,14,12823.52,United Kingdom,2,5,5,12,Loyal
13953,7,12,6640.68,United Kingdom,5,5,5,15,VIP
13954,2,2,439.92,United Kingdom,5,2,2,9,Potential
13955,154,3,545.17,United Kingdom,3,3,2,8,Potential
13956,5,5,1026.42,United Kingdom,5,4,3,12,Loyal
13957,418,3,458.25,United Kingdom,1,3,2,6,At-Risk
13958,380,8,4709.23,United Kingdom,2,4,5,11,Loyal
13959,79,6,1076.18,United Kingdom,3,4,3,10,Loyal
13960,21,2,230.22,United Kingdom,4,2,1,7,Potential
13961,392,1,538.4,United Kingdom,2,1,2,5,At-Risk
13962,22,3,362.8,United Kingdom,4,3,2,9,Potential
13963,308,17,3011.87,United Kingdom,2,5,5,12,Loyal
13964,387,2,438.9,United Kingdom,2,2,2,6,At-Risk
13965,477,3,996.61,United Kingdom,1,3,3,7,Potential
13966,435,1,390.86,United Kingdom,1,1,2,4,At-Risk
13967,146,2,166.3,United Kingdom,3,2,1,6,At-Risk
13968,423,1,123.66,United Kingdom,1,1,1,3,Lost
13969,7,35,13365.87,United Kingdom,5,5,5,15,VIP
13970,386,2,846.55,United Kingdom,2,2,3,7,Potential
13971,19,14,4667.57,United Kingdom,5,5,5,15,VIP
13972,71,2,190.25,United Kingdom,3,2,1,6,At-Risk
13973,287,1,264.7,United Kingdom,2,1,1,4,At-Risk
13974,49,2,677.72,United Kingdom,4,2,3,9,Potential
13975,31,12,5358.84,United Kingdom,4,5,5,14,VIP
13976,207,4,1192.36,United Kingdom,2,3,3,8,Potential
13977,411,1,519.81,United Kingdom,1,1,2,4,At-Risk
13978,15,2,196.79,United Kingdom,5,2,1,8,Potential
13979,73,7,3409.93,United Kingdom,3,4,5,12,Loyal
13980,60,5,799.92,United Kingdom,3,4,3,10,Loyal
13981,416,1,331.14,United Kingdom,1,1,2,4,At-Risk
13982,39,9,4445.59,United Kingdom,4,5,5,14,VIP
13983,30,21,7108.45,United Kingdom,4,5,5,14,VIP
13984,27,12,2048.6,United Kingdom,4,5,4,13,VIP
13985,4,22,10020.86,United Kingdom,5,5,5,15,VIP
13986,17,1,320.46,United Kingdom,5,1,2,8,Potential
13987,380,2,682.54,United Kingdom,2,2,3,7,Potential
13988,20,8,4757.8,United Kingdom,4,4,5,13,VIP
13989,66,5,2026.06,United Kingdom,3,4,4,11,Loyal
13990,213,1,311.3,United Kingdom,2,1,2,5,At-Risk
13991,12,6,854.97,United Kingdom,5,4,3,12,Loyal
13992,30,3,219.5,United Kingdom,4,3,1,8,Potential
13993,43,19,6775.71,United Kingdom,4,5,5,14,VIP
13994,4,6,2313.14,United Kingdom,5,4,4,13,VIP
13995,15,14,3902.01,United Kingdom,5,5,5,15,VIP
13996,386,2,845.76,United Kingdom,2,2,3,7,Potential
13997,519,3,382.31,United Kingdom,1,3,2,6,At-Risk
13998,447,3,566.7,United Kingdom,1,3,2,6,At-Risk
13999,10,29,9502.26,United Kingdom,5,5,5,15,VIP
14000,211,5,2046.34,United Kingdom,2,4,4,10,Loyal
14001,46,9,4530.09,United Kingdom,4,5,5,14,VIP
14002,134,2,529.73,United Kingdom,3,2,2,7,Potential
14003,733,1,209.41,United Kingdom,1,1,1,3,Lost
14004,43,11,6258.45,United Kingdom,4,5,5,14,VIP
14005,10,5,2874.72,United Kingdom,5,4,4,13,VIP
14006,116,7,2196.67,United Kingdom,3,4,4,11,Loyal
14007,513,1,79.48,United Kingdom,1,1,1,3,Lost
14008,432,1,509.04,United Kingdom,1,1,2,4,At-Risk
14009,198,3,1099.91,United Kingdom,2,3,3,8,Potential
14010,565,2,445.15,United Kingdom,1,2,2,5,At-Risk
14011,480,2,457.82,United Kingdom,1,2,2,5,At-Risk
14012,278,1,328.8,United Kingdom,2,1,2,5,At-Risk
14013,110,5,1084.57,United Kingdom,3,4,3,10,Loyal
14014,77,3,1948.21,United Kingdom,3,3,4,10,Loyal
14015,53,1,917.34,United Kingdom,4,1,3,8,Potential
14016,162,11,11303.41,EIRE,3,5,5,13,VIP
14017,571,1,229.75,United Kingdom,1,1,1,3,Lost
14018,645,1,367.15,United Kingdom,1,1,2,4,At-Risk
14019,47,3,1421.61,United Kingdom,4,3,4,11,Loyal
14020,17,4,1249.01,United Kingdom,5,3,4,12,Loyal
14021,155,7,1716.58,United Kingdom,3,4,4,11,Loyal
14022,225,2,792.15,United Kingdom,2,2,3,7,Potential
14023,7,2,584.07,United Kingdom,5,2,2,9,Potential
14024,122,3,645.74,United Kingdom,3,3,3,9,Potential
14025,465,8,4057.9,United Kingdom,1,4,5,10,Loyal
14026,471,2,713.11,United Kingdom,1,2,3,6,At-Risk
14027,61,1,104.82,United Kingdom,3,1,1,5,At-Risk
14028,550,3,10396.5,United Kingdom,1,3,5,9,Potential
14029,63,2,467.66,United Kingdom,3,2,2,7,Potential
14030,18,20,8262.29,United Kingdom,5,5,5,15,VIP
14031,7,44,40999.17,United Kingdom,5,5,5,15,VIP
14032,2,16,4850.27,United Kingdom,5,5,5,15,VIP
14033,555,1,109.44,United Kingdom,1,1,1,3,Lost
14034,22,3,651.82,United Kingdom,4,3,3,10,Loyal
14035,29,9,2856.72,United Kingdom,4,5,4,13,VIP
14036,285,1,626.65,United Kingdom,2,1,3,6,At-Risk
14037,176,6,836.95,United Kingdom,3,4,3,10,Loyal
14038,78,5,3069.88,United Kingdom,3,4,5,12,Loyal
14039,33,2,267.28,United Kingdom,4,2,1,7,Potential
14040,41,35,12645.57,United Kingdom,4,5,5,14,VIP
14041,266,1,141.41,United Kingdom,2,1,1,4,At-Risk
14042,725,1,431.98,United Kingdom,1,1,2,4,At-Risk
14043,491,2,304.25,United Kingdom,1,2,2,5,At-Risk
14044,27,10,3119.35,United Kingdom,4,5,5,14,VIP
14045,109,16,11313.03,United Kingdom,3,5,5,13,VIP
14046,284,1,151.59,United Kingdom,2,1,1,4,At-Risk
14047,9,14,4255.03,United Kingdom,5,5,5,15,VIP
14048,305,3,748.69,United Kingdom,2,3,3,8,Potential
14049,17,13,13239.03,United Kingdom,5,5,5,15,VIP
14050,32,2,746.36,United Kingdom,4,2,3,9,Potential
14051,1,37,22434.0,United Kingdom,5,5,5,15,VIP
14052,20,2,480.81,United Kingdom,4,2,2,8,Potential
14053,124,4,572.3,United Kingdom,3,3,2,8,Potential
14054,65,1,92.46,United Kingdom,3,1,1,5,At-Risk
14055,106,3,1520.96,United Kingdom,3,3,4,10,Loyal
14056,1,23,8214.65,United Kingdom,5,5,5,15,VIP
14057,24,22,8408.84,United Kingdom,4,5,5,14,VIP
14058,463,2,469.19,United Kingdom,1,2,2,5,At-Risk
14059,267,1,183.6,United Kingdom,2,1,1,4,At-Risk
14060,5,30,9519.08,United Kingdom,5,5,5,15,VIP
14061,507,3,917.43,United Kingdom,1,3,3,7,Potential
14062,10,24,25604.2,United Kingdom,5,5,5,15,VIP
14063,687,7,9471.5,United Kingdom,1,4,5,10,Loyal
14064,29,15,3332.42,United Kingdom,4,5,5,14,VIP
14065,389,3,891.02,United Kingdom,2,3,3,8,Potential
14066,267,1,152.55,United Kingdom,2,1,1,4,At-Risk
14067,64,2,374.7,United Kingdom,3,2,2,7,Potential
14068,320,4,1528.37,United Kingdom,2,3,4,9,Potential
14069,515,2,230.06,United Kingdom,1,2,1,4,At-Risk
14070,685,1,326.55,United Kingdom,1,1,2,4,At-Risk
14071,4,8,1424.0,United Kingdom,5,4,4,13,VIP
14072,667,1,390.85,United Kingdom,1,1,2,4,At-Risk
14073,32,1,151.04,United Kingdom,4,1,1,6,At-Risk
14074,623,1,219.4,United Kingdom,1,1,1,3,Lost
14075,5,5,1724.87,United Kingdom,5,4,4,13,VIP
14076,129,1,122.47,United Kingdom,3,1,1,5,At-Risk
14077,41,6,615.08,United Kingdom,4,4,3,11,Loyal
14078,102,9,1690.98,United Kingdom,3,5,4,12,Loyal
14079,125,1,375.1,United Kingdom,3,1,2,6,At-Risk
14080,33,5,1115.68,United Kingdom,4,4,3,11,Loyal
14081,302,10,5370.1,United Kingdom,2,5,5,12,Loyal
14082,365,2,413.36,United Kingdom,2,2,2,6,At-Risk
14083,4,11,1407.26,United Kingdom,5,5,4,14,VIP
14084,512,1,150.5,United Kingdom,1,1,1,3,Lost
14085,2,32,10089.97,United Kingdom,5,5,5,15,VIP
14086,463,1,39.95,United Kingdom,1,1,1,3,Lost
14087,3,3,846.22,United Kingdom,5,3,3,11,Loyal
14088,10,16,64036.8,United Kingdom,5,5,5,15,VIP
14089,57,1,161.0,United Kingdom,4,1,1,6,At-Risk
14090,325,1,76.32,United Kingdom,2,1,1,4,At-Risk
14091,654,2,9530.08,United Kingdom,1,2,5,8,Potential
14092,8,24,7229.45,United Kingdom,5,5,5,15,VIP
14093,12,1,442.85,United Kingdom,5,1,2,8,Potential
14094,440,1,335.22,United Kingdom,1,1,2,4,At-Risk
14095,723,1,2.95,United Kingdom,1,1,1,3,Lost
14096,4,17,53258.43,United Kingdom,5,5,5,15,VIP
14097,481,2,422.86,United Kingdom,1,2,2,5,At-Risk
14098,37,1,147.35,United Kingdom,4,1,1,6,At-Risk
14099,16,20,5765.71,United Kingdom,5,5,5,15,VIP
14100,138,1,194.9,United Kingdom,3,1,1,5,At-Risk
14101,74,13,9961.93,United Kingdom,3,5,5,13,VIP
14102,5,5,1360.28,United Kingdom,5,4,4,13,VIP
14104,155,5,768.58,United Kingdom,3,4,3,10,Loyal
14105,239,5,5988.83,United Kingdom,2,4,5,11,Loyal
14106,737,1,214.8,United Kingdom,1,1,1,3,Lost
14107,52,11,4877.3,United Kingdom,4,5,5,14,VIP
14108,31,4,1044.96,United Kingdom,4,3,3,10,Loyal
14109,73,1,144.2,United Kingdom,3,1,1,5,At-Risk
14110,4,33,12987.95,United Kingdom,5,5,5,15,VIP
14111,14,4,692.85,United Kingdom,5,3,3,11,Loyal
14112,23,13,5834.59,United Kingdom,4,5,5,14,VIP
14113,4,16,7092.61,United Kingdom,5,5,5,15,VIP
14114,274,7,1364.09,United Kingdom,2,4,4,10,Loyal
14115,502,2,622.67,United Kingdom,1,2,3,6,At-Risk
14116,20,5,1382.74,United Kingdom,4,4,4,12,Loyal
14117,144,1,90.0,United Kingdom,3,1,1,5,At-Risk
14118,429,1,458.45,United Kingdom,1,1,2,4,At-Risk
14119,376,2,183.37,United Kingdom,2,2,1,5,At-Risk
14121,4,4,2780.15,United Kingdom,5,3,4,12,Loyal
14122,406,3,362.42,United Kingdom,2,3,2,7,Potential
14123,733,1,436.18,United Kingdom,1,1,2,4,At-Risk
14124,84,1,419.58,United Kingdom,3,1,2,6,At-Risk
14125,11,3,2740.43,United Kingdom,5,3,4,12,Loyal
14126,8,4,1172.46,United Kingdom,5,3,3,11,Loyal
14127,123,6,1900.08,United Kingdom,3,4,4,11,Loyal
14128,61,3,924.21,United Kingdom,3,3,3,9,Potential
14129,2,9,2591.34,United Kingdom,5,5,4,14,VIP
14130,319,4,1882.67,United Kingdom,2,3,4,9,Potential
14131,649,1,187.87,United Kingdom,1,1,1,3,Lost
14132,2,11,3586.03,United Kingdom,5,5,5,15,VIP
14133,130,4,911.14,United Kingdom,3,3,3,9,Potential
14134,383,15,11123.35,United Kingdom,2,5,5,12,Loyal
14135,2,24,9643.92,United Kingdom,5,5,5,15,VIP
14136,401,5,1570.81,United Kingdom,2,4,4,10,Loyal
14137,696,1,332.7,United Kingdom,1,1,2,4,At-Risk
14138,2,2,982.38,United Kingdom,5,2,3,10,Loyal
14139,46,4,1086.8,United Kingdom,4,3,3,10,Loyal
14140,4,2,935.05,United Kingdom,5,2,3,10,Loyal
14141,3,4,915.13,United Kingdom,5,3,3,11,Loyal
14142,373,2,983.15,United Kingdom,2,2,3,7,Potential
14143,134,1,115.8,United Kingdom,3,1,1,5,At-Risk
14144,486,1,30.6,United Kingdom,1,1,1,3,Lost
14145,47,7,7600.05,United Kingdom,4,4,5,13,VIP
14146,9,12,9450.3,United Kingdom,5,5,5,15,VIP
14147,78,9,2590.2,United Kingdom,3,5,4,12,Loyal
14148,234,2,466.29,United Kingdom,2,2,2,6,At-Risk
14149,221,1,446.62,United Kingdom,2,1,2,5,At-Risk
14150,36,2,658.64,United Kingdom,4,2,3,9,Potential
14151,673,2,679.45,United Kingdom,1,2,3,6,At-Risk
14152,75,7,1997.34,United Kingdom,3,4,4,11,Loyal
14153,483,1,233.4,United Kingdom,1,1,1,3,Lost
14154,239,8,6460.7,United Kingdom,2,4,5,11,Loyal
14155,266,1,118.75,United Kingdom,2,1,1,4,At-Risk
14156,10,144,303578.63,EIRE,5,5,5,15,VIP
14157,20,5,1002.78,United Kingdom,4,4,3,11,Loyal
14158,40,1,507.66,United Kingdom,4,1,2,7,Potential
14159,20,20,7926.79,United Kingdom,4,5,5,14,VIP
14160,610,7,8421.47,United Kingdom,1,4,5,10,Loyal
14161,216,7,3318.88,United Kingdom,2,4,5,11,Loyal
14162,174,2,289.36,United Kingdom,3,2,1,6,At-Risk
14163,87,5,2594.62,United Kingdom,3,4,4,11,Loyal
14164,71,2,1631.77,United Kingdom,3,2,4,9,Potential
14165,276,1,122.54,United Kingdom,2,1,1,4,At-Risk
14166,505,2,256.85,United Kingdom,1,2,1,4,At-Risk
14167,39,8,1296.49,United Kingdom,4,4,4,12,Loyal
14168,421,2,370.45,United Kingdom,1,2,2,5,At-Risk
14169,431,2,616.03,United Kingdom,1,2,3,6,At-Risk
14170,375,3,597.33,United Kingdom,2,3,2,7,Potential
14171,98,2,498.79,United Kingdom,3,2,2,7,Potential
14172,605,3,402.72,United Kingdom,1,3,2,6,At-Risk
14173,11,6,586.0,United Kingdom,5,4,2,11,Loyal
14174,33,1,134.46,United Kingdom,4,1,1,6,At-Risk
14175,60,8,7678.88,United Kingdom,3,4,5,12,Loyal
14176,297,5,916.01,United Kingdom,2,4,3,9,Potential
14177,86,13,2229.34,United Kingdom,3,5,4,12,Loyal
14178,9,7,1600.93,United Kingdom,5,4,4,13,VIP
14179,41,2,719.78,United Kingdom,4,2,3,9,Potential
14180,11,33,6319.25,United Kingdom,5,5,5,15,VIP
14181,411,2,310.55,United Kingdom,1,2,2,5,At-Risk
14182,444,4,678.77,United Kingdom,1,3,3,7,Potential
14183,411,2,286.29,United Kingdom,1,2,1,4,At-Risk
14184,67,1,452.89,United Kingdom,3,1,2,6,At-Risk
14185,331,1,197.65,United Kingdom,2,1,1,4,At-Risk
14186,427,5,1550.63,United Kingdom,1,4,4,9,Potential
14187,474,1,123.5,United Kingdom,1,1,1,3,Lost
14188,31,6,2054.36,United Kingdom,4,4,4,12,Loyal
14189,2,16,5814.39,United Kingdom,5,5,5,15,VIP
14190,666,1,79.9,United Kingdom,1,1,1,3,Lost
14191,2,15,4817.66,United Kingdom,5,5,5,15,VIP
14192,388,1,293.74,United Kingdom,2,1,2,5,At-Risk
14193,68,3,1210.19,United Kingdom,3,3,3,9,Potential
14194,5,36,18670.59,United Kingdom,5,5,5,15,VIP
14195,202,6,2615.6,United Kingdom,2,4,4,10,Loyal
14196,107,1,335.52,United Kingdom,3,1,2,6,At-Risk
14197,411,1,390.05,United Kingdom,1,1,2,4,At-Risk
14198,18,9,1569.73,United Kingdom,5,5,4,14,VIP
14199,218,4,1091.7,United Kingdom,2,3,3,8,Potential
14200,617,1,379.2,United Kingdom,1,1,2,4,At-Risk
14201,60,10,1193.54,United Kingdom,3,5,3,11,Loyal
14202,381,3,847.76,United Kingdom,2,3,3,8,Potential
14203,397,1,339.34,United Kingdom,2,1,2,5,At-Risk
14204,2,4,1062.96,United Kingdom,5,3,3,11,Loyal
14205,17,9,2414.2,United Kingdom,5,5,4,14,VIP
14206,239,3,1185.01,United Kingdom,2,3,3,8,Potential
14207,688,1,157.8,United Kingdom,1,1,1,3,Lost
14208,95,2,567.05,United Kingdom,3,2,2,7,Potential
14209,11,15,4993.27,United Kingdom,5,5,5,15,VIP
14210,106,16,5861.52,United Kingdom,3,5,5,13,VIP
14211,53,18,4402.29,United Kingdom,4,5,5,14,VIP
14212,90,2,2190.14,United Kingdom,3,2,4,9,Potential
14213,405,1,1192.2,United Kingdom,2,1,3,6,At-Risk
14214,31,5,1004.38,United Kingdom,4,4,3,11,Loyal
14215,12,9,3416.33,United Kingdom,5,5,5,15,VIP
14216,3,5,2150.04,United Kingdom,5,4,4,13,VIP
14217,2,23,3416.89,United Kingdom,5,5,5,15,VIP
14218,43,1,169.48,United Kingdom,4,1,1,6,At-Risk
14219,4,3,633.83,United Kingdom,5,3,3,11,Loyal
14220,247,4,1515.0,United Kingdom,2,3,4,9,Potential
14221,42,17,6517.49,United Kingdom,4,5,5,14,VIP
14222,177,1,683.17,United Kingdom,3,1,3,7,Potential
14223,92,3,991.13,United Kingdom,3,3,3,9,Potential
14224,110,9,1897.9,United Kingdom,3,5,4,12,Loyal
14225,435,4,2037.02,United Kingdom,1,3,4,8,Potential
14226,29,6,3002.53,United Kingdom,4,4,5,13,VIP
14227,26,15,6366.16,United Kingdom,4,5,5,14,VIP
14228,438,3,745.5,United Kingdom,1,3,3,7,Potential
14229,52,7,2594.04,United Kingdom,4,4,4,12,Loyal
14230,436,3,979.8,United Kingdom,1,3,3,7,Potential
14231,184,4,1235.62,United Kingdom,3,3,4,10,Loyal
14232,43,5,2048.07,United Kingdom,4,4,4,12,Loyal
14233,49,7,2904.27,United Kingdom,4,4,4,12,Loyal
14234,22,4,775.46,United Kingdom,4,3,3,10,Loyal
14235,75,9,4717.99,United Kingdom,3,5,5,13,VIP
14236,81,5,1744.64,United Kingdom,3,4,4,11,Loyal
14237,373,2,632.14,United Kingdom,2,2,3,7,Potential
14238,326,3,434.23,United Kingdom,2,3,2,7,Potential
14239,43,21,4263.17,United Kingdom,4,5,5,14,VIP
14240,30,3,1247.49,United Kingdom,4,3,4,11,Loyal
14241,184,2,333.7,United Kingdom,3,2,2,7,Potential
14242,235,2,280.55,United Kingdom,2,2,1,5,At-Risk
14243,9,17,7431.05,United Kingdom,5,5,5,15,VIP
14244,661,1,366.42,United Kingdom,1,1,2,4,At-Risk
14245,220,2,1693.45,United Kingdom,2,2,4,8,Potential
14246,111,3,1474.06,United Kingdom,3,3,4,10,Loyal
14247,278,5,772.66,United Kingdom,2,4,3,9,Potential
14248,318,3,1032.95,United Kingdom,2,3,3,8,Potential
14249,411,12,5625.46,United Kingdom,1,5,5,11,Loyal
14250,7,3,1904.05,United Kingdom,5,3,4,12,Loyal
14251,2,5,2879.7,United Kingdom,5,4,4,13,VIP
14252,381,1,350.99,United Kingdom,2,1,2,5,At-Risk
14253,493,2,363.4,United Kingdom,1,2,2,5,At-Risk
14254,433,1,601.03,United Kingdom,1,1,2,4,At-Risk
14256,260,5,2473.99,United Kingdom,2,4,4,10,Loyal
14257,64,9,5954.45,United Kingdom,3,5,5,13,VIP
14258,9,25,32051.34,United Kingdom,5,5,5,15,VIP
14259,142,1,120.0,United Kingdom,3,1,1,5,At-Risk
14260,471,3,824.28,United Kingdom,1,3,3,7,Potential
14261,51,2,1163.45,United Kingdom,4,2,3,9,Potential
14262,8,8,2618.23,United Kingdom,5,4,4,13,VIP
14263,423,1,322.93,United Kingdom,1,1,2,4,At-Risk
14264,155,6,1517.36,United Kingdom,3,4,4,11,Loyal
14265,109,4,1373.35,Unspecified,3,3,4,10,Loyal
14266,428,1,40.56,United Kingdom,1,1,1,3,Lost
14267,163,3,1516.24,United Kingdom,3,3,4,10,Loyal
14268,471,1,354.85,United Kingdom,1,1,2,4,At-Risk
14269,439,1,295.73,United Kingdom,1,1,2,4,At-Risk
14270,332,1,492.65,United Kingdom,2,1,2,5,At-Risk
14271,226,2,219.13,United Kingdom,2,2,1,5,At-Risk
14272,74,4,920.81,United Kingdom,3,3,3,9,Potential
14273,51,4,559.97,United Kingdom,4,3,2,9,Potential
14274,686,1,256.6,United Kingdom,1,1,1,3,Lost
14275,396,6,1189.38,United Kingdom,2,4,3,9,Potential
14276,99,7,2102.68,United Kingdom,3,4,4,11,Loyal
14277,15,8,16817.36,France,5,4,5,14,VIP
14278,410,1,205.83,United Kingdom,1,1,1,3,Lost
14279,521,2,191.86,United Kingdom,1,2,1,4,At-Risk
14280,197,1,134.04,United Kingdom,2,1,1,4,At-Risk
14281,408,1,245.15,United Kingdom,2,1,1,4,At-Risk
14282,3,25,7849.66,United Kingdom,5,5,5,15,VIP
14283,463,4,628.44,United Kingdom,1,3,3,7,Potential
14284,31,3,1299.65,United Kingdom,4,3,4,11,Loyal
14285,21,8,3284.42,United Kingdom,4,4,5,13,VIP
14286,24,7,8479.76,United Kingdom,4,4,5,13,VIP
14287,8,3,176.63,United Kingdom,5,3,1,9,Potential
14288,213,1,426.6,United Kingdom,2,1,2,5,At-Risk
14289,9,6,911.26,United Kingdom,5,4,3,12,Loyal
14290,11,8,4516.56,United Kingdom,5,4,5,14,VIP
14291,2,23,7904.1,United Kingdom,5,5,5,15,VIP
14292,8,16,9226.25,United Kingdom,5,5,5,15,VIP
14293,3,9,3267.93,United Kingdom,5,5,5,15,VIP
14294,407,1,375.34,United Kingdom,2,1,2,5,At-Risk
14295,40,4,2352.91,United Kingdom,4,3,4,11,Loyal
14296,421,2,456.4,United Kingdom,1,2,2,5,At-Risk
14297,18,4,1305.33,United Kingdom,5,3,4,12,Loyal
14298,8,82,91194.49,United Kingdom,5,5,5,15,VIP
14299,8,27,14499.49,United Kingdom,5,5,5,15,VIP
14300,19,1,43.2,United Kingdom,5,1,1,7,Potential
14301,117,4,1992.18,United Kingdom,3,3,4,10,Loyal
14302,431,3,742.9,United Kingdom,1,3,3,7,Potential
14303,407,2,277.94,United Kingdom,2,2,1,5,At-Risk
14304,223,3,1725.01,United Kingdom,2,3,4,9,Potential
14305,71,3,1858.96,United Kingdom,3,3,4,10,Loyal
14306,51,6,3151.4,United Kingdom,4,4,5,13,VIP
14307,89,10,5071.03,United Kingdom,3,5,5,13,VIP
14309,8,11,3780.81,United Kingdom,5,5,5,15,VIP
14310,433,1,492.1,United Kingdom,1,1,2,4,At-Risk
14311,243,2,516.45,United Kingdom,2,2,2,6,At-Risk
14312,47,11,3090.29,United Kingdom,4,5,5,14,VIP
14314,107,2,229.8,United Kingdom,3,2,1,6,At-Risk
14315,45,8,3197.82,United Kingdom,4,4,5,13,VIP
14316,422,5,1370.34,United Kingdom,1,4,4,9,Potential
14317,65,1,508.58,United Kingdom,3,1,2,6,At-Risk
14318,460,1,158.02,United Kingdom,1,1,1,3,Lost
14319,424,1,494.85,United Kingdom,1,1,2,4,At-Risk
14320,207,5,1346.75,United Kingdom,2,4,4,10,Loyal
14321,11,7,2218.06,United Kingdom,5,4,4,13,VIP
14322,429,4,474.1,United Kingdom,1,3,2,6,At-Risk
14323,115,2,605.06,United Kingdom,3,2,2,7,Potential
14324,410,2,701.61,United Kingdom,1,2,3,6,At-Risk
14325,570,1,245.48,United Kingdom,1,1,1,3,Lost
14326,242,3,940.98,United Kingdom,2,3,3,8,Potential
14327,163,6,1894.93,United Kingdom,3,4,4,11,Loyal
14329,17,15,9927.22,United Kingdom,5,5,5,15,VIP
14330,624,1,200.63,United Kingdom,1,1,1,3,Lost
14331,124,2,462.66,United Kingdom,3,2,2,7,Potential
14332,23,5,1943.51,United Kingdom,4,4,4,12,Loyal
14333,68,1,415.2,United Kingdom,3,1,2,6,At-Risk
14334,17,12,4318.48,United Kingdom,5,5,5,15,VIP
14335,16,2,468.26,Germany,5,2,2,9,Potential
14336,17,4,1614.91,United Kingdom,5,3,4,12,Loyal
14338,161,3,928.1,United Kingdom,3,3,3,9,Potential
14339,243,2,620.27,United Kingdom,2,2,3,7,Potential
14340,219,1,134.7,United Kingdom,2,1,1,4,At-Risk
14341,45,18,4467.32,United Kingdom,4,5,5,14,VIP
14342,21,6,918.44,United Kingdom,4,4,3,11,Loyal
14343,421,4,1088.91,United Kingdom,1,3,3,7,Potential
14344,127,20,3333.7,United Kingdom,3,5,5,13,VIP
14345,39,1,108.98,United Kingdom,4,1,1,6,At-Risk
14346,121,5,2315.75,United Kingdom,3,4,4,11,Loyal
14347,737,1,82.6,United Kingdom,1,1,1,3,Lost
14348,260,1,409.57,United Kingdom,2,1,2,5,At-Risk
14349,10,1,133.5,United Kingdom,5,1,1,7,Potential
14350,274,3,972.03,United Kingdom,2,3,3,8,Potential
14351,165,1,51.0,United Kingdom,3,1,1,5,At-Risk
14352,157,4,1078.96,United Kingdom,3,3,3,9,Potential
14353,215,3,376.5,United Kingdom,2,3,2,7,Potential
14354,6,2,163.62,United Kingdom,5,2,1,8,Potential
14355,366,3,1014.45,United Kingdom,2,3,3,8,Potential
14356,80,2,701.23,United Kingdom,3,2,3,8,Potential
14357,43,1,225.77,United Kingdom,4,1,1,6,At-Risk
14358,389,2,400.06,United Kingdom,2,2,2,6,At-Risk
14359,19,3,912.18,United Kingdom,5,3,3,11,Loyal
14360,32,4,2128.23,United Kingdom,4,3,4,11,Loyal
14361,579,1,214.71,United Kingdom,1,1,1,3,Lost
14362,22,1,161.2,United Kingdom,4,1,1,6,At-Risk
14363,402,2,227.47,United Kingdom,2,2,1,5,At-Risk
14364,109,8,3717.35,United Kingdom,3,4,5,12,Loyal
14365,395,2,634.68,United Kingdom,2,2,3,7,Potential
14366,525,1,136.0,United Kingdom,1,1,1,3,Lost
14367,8,16,9261.52,United Kingdom,5,5,5,15,VIP
14368,320,1,155.0,United Kingdom,2,1,1,4,At-Risk
14369,642,2,469.13,United Kingdom,1,2,2,5,At-Risk
14370,451,6,1175.78,United Kingdom,1,4,3,8,Potential
14371,295,1,100.5,United Kingdom,2,1,1,4,At-Risk
14372,443,2,860.08,United Kingdom,1,2,3,6,At-Risk
14373,358,1,76.55,United Kingdom,2,1,1,4,At-Risk
14374,541,1,108.0,United Kingdom,1,1,1,3,Lost
14375,185,3,1132.99,United Kingdom,3,3,3,9,Potential
14376,683,1,215.46,United Kingdom,1,1,1,3,Lost
14377,191,2,617.05,United Kingdom,2,2,3,7,Potential
14378,622,1,131.25,United Kingdom,1,1,1,3,Lost
14379,44,4,1268.91,United Kingdom,4,3,4,11,Loyal
14381,52,2,631.34,United Kingdom,4,2,3,9,Potential
14382,26,2,1246.8,United Kingdom,4,2,4,10,Loyal
14383,38,3,1247.69,United Kingdom,4,3,4,11,Loyal
14384,501,1,58.5,United Kingdom,1,1,1,3,Lost
14385,9,3,202.11,United Kingdom,5,3,1,9,Potential
14386,297,1,142.4,United Kingdom,2,1,1,4,At-Risk
14387,33,3,1770.56,United Kingdom,4,3,4,11,Loyal
