StockCode,Description,avg_price,min_price,max_price,price_std,total_units,total_revenue,num_customers,avg_revenue_per_unit,price_volatility_pct,suggested_discount_pct,optimal_price
22186,RED STAR CARD HOLDER,2.6838775510204083,1.95,5.79,0.580928348462376,1930,4917.54,234,2.55,21.6,21.6,2.92
22187,GREEN CHRISTMAS TREE CARD HOLDER,3.4182894736842107,1.95,8.29,1.2396059079471755,2022,6008.02,230,2.97,36.3,30.0,4.2
22188,BLACK HEART CARD HOLDER,3.829821428571429,2.3,8.29,0.4525274371448977,12382,32379.54,292,2.62,11.8,11.8,3.62
22189,CREAM HEART CARD HOLDER,3.874987057808456,2.3,8.29,0.3525230731505561,18113,52627.29,536,2.91,9.1,9.1,3.69
22190,LOCAL CAFE MUG,1.9633333333333327,0.39,2.46,0.4527215157614372,1168,1944.33,88,1.66,23.1,23.1,2.08
22191,EAU DE NIL DINER WALL CLOCK,8.470689655172414,7.65,8.5,0.1557686363359678,244,2033.2,91,8.33,1.8,1.8,8.43
22191,IVORY DINER WALL CLOCK,8.464156626506023,7.65,8.5,0.170999522179975,1665,13577.9,282,8.15,2.0,2.0,8.43
22191,IVORY WALL CLOCK,7.65,7.65,7.65,0.0,60,459.0,1,7.65,0.0,0.0,8.43
22192,BLUE DINER WALL CLOCK,8.461507633587786,4.0,16.63,0.449772640608448,1391,11511.78,260,8.28,5.3,5.3,8.38
22193,RED DINER WALL CLOCK,8.480296167247387,7.65,16.63,0.6313685648354868,1803,14765.09,265,8.19,7.4,7.4,8.42
22193,RED WALL CLOCK,7.65,7.65,7.65,0.0,60,459.0,1,7.65,0.0,0.0,8.42
22194,BLACK DINER WALL CLOCK,8.45896551724138,7.65,8.5,0.1828278035396321,357,2952.05,100,8.27,2.2,2.2,8.36
22195,HEART MEASURING SPOONS LARGE,1.65,1.65,1.65,0.0,84,138.6,4,1.65,0.0,0.0,1.64
22195,LARGE HEART MEASURING SPOONS,1.6814754098360656,1.45,3.29,0.2424453618860542,4635,7548.87,321,1.63,14.4,14.4,1.64
22196,HEART MEASURING SPOONS SMALL,0.85,0.85,0.85,0.0,12,10.2,1,0.85,0.0,0.0,0.84
22196,SMALL HEART MEASURING SPOONS,0.8576221498371336,0.72,1.63,0.0839922347335383,5894,4953.349999999999,303,0.84,9.8,9.8,0.84
22197,POPCORN HOLDER,0.8432724505327245,0.72,1.63,0.1128393542380932,30931,23427.71,295,0.76,13.4,13.4,0.84
22197,"POPCORN HOLDER , SMALL",0.8373170731707317,0.72,0.85,0.0388109943850331,3070,2344.3,66,0.76,4.6,4.6,0.84
22197,SMALL POPCORN HOLDER,0.8357502246181491,0.72,0.85,0.0406312439854998,43970,33329.68,426,0.76,4.9,4.9,0.84
22198,LARGE POPCORN HOLDER,1.6360045146726865,1.45,1.65,0.0510794782837839,6122,9672.5,212,1.58,3.1,3.1,1.63
22198,"POPCORN HOLDER , LARGE",1.638235294117647,1.45,1.65,0.0474087080756768,956,1527.8,52,1.6,2.9,2.9,1.63
22199,FRYING PAN RED POLKADOT,4.212777777777777,3.39,4.25,0.1396821789317132,1154,4451.46,90,3.86,3.3,3.3,4.08
22199,FRYING PAN RED RETROSPOT,3.888059701492537,1.25,4.25,0.9466835483781436,537,1942.75,95,3.62,24.3,24.3,4.08
22200,FRYING PAN PINK POLKADOT,4.112832618025751,1.25,8.29,0.6725457633195407,1168,4658.04,119,3.99,16.4,16.4,4.19
22201,FRYING PAN BLUE POLKADOT,4.069047619047619,1.25,4.25,0.7006995457968084,409,1573.25,75,3.85,17.2,17.2,4.15
22202,MILK PAN PINK POLKADOT,3.7165116279069768,3.39,3.75,0.1058049355435843,301,1059.63,36,3.52,2.8,2.8,3.67
22202,MILK PAN PINK RETROSPOT,3.729,3.39,3.75,0.0847279383049756,663,2396.9700000000003,67,3.62,2.3,2.3,3.67
22203,MILK PAN RED RETROSPOT,3.6782181818181816,1.25,7.46,0.5711712480147491,1237,4424.14,166,3.58,15.5,15.5,3.75
22204,MILK PAN BLUE POLKADOT,3.459302325581396,1.25,3.75,0.8108825155607204,124,407.5,33,3.29,23.4,23.4,3.68
22204,MILK PAN BLUE RETROSPOT,3.743571428571428,3.39,3.75,0.0481070235442363,290,1035.66,42,3.57,1.3,1.3,3.68
22207,FRYING PAN UNION FLAG,4.281272727272727,3.75,8.29,0.6552339322263983,2920,11523.36,189,3.95,15.3,15.3,4.16
22208,WOOD STAMP SET THANK YOU,1.2266363636363635,0.5,3.29,0.4526207587564382,2111,2568.8,237,1.22,36.9,30.0,0.9
22209,WOOD STAMP SET HAPPY BIRTHDAY,1.2343283582089553,0.5,3.29,0.4355888791530278,1281,1550.42,159,1.21,35.3,30.0,1.63
22210,WOOD STAMP SET BEST WISHES,1.221659751037344,0.5,3.29,0.4684448388888539,1491,1755.42,179,1.18,38.3,30.0,0.83
22211,WOOD STAMP SET FLOWERS,1.2394859813084111,0.5,3.29,0.4334339543232627,1288,1636.83,161,1.27,35.0,30.0,0.82
22212,FOUR HOOK  WHITE LOVEBIRDS,2.100171606864275,0.79,4.13,0.1320575225235964,3781,7563.51,323,2.0,6.3,6.3,2.09
22214,CANDLE PLATE LACE WHITE,2.456346153846153,0.79,2.55,0.3527651490398023,462,1069.3,43,2.31,14.4,14.4,2.33
22215,CAKE STAND WHITE TWO TIER LACE,8.155828220858897,2.95,8.5,1.240594059163553,1042,8117.8,245,7.79,15.2,15.2,8.39
22216,T-LIGHT HOLDER WHITE LACE,0.8,0.29,1.63,0.1984612940749446,1069,775.57,48,0.73,24.8,24.8,0.83
22217,T-LIGHT HOLDER HANGING LACE,1.152316384180791,0.39,1.25,0.2669689959280881,2192,2356.02,152,1.07,23.2,23.2,1.23
22218,CAKE STAND LACE WHITE,4.193243243243243,3.75,4.25,0.159040158554066,1116,4419.5,143,3.96,3.8,3.8,4.15
22219,LOVEBIRD HANGING DECORATION WHITE,0.853728813559322,0.72,1.63,0.0682888160187159,8515,7128.55,384,0.84,8.0,8.0,0.85
22220,CAKE STAND LOVEBIRD 2 TIER WHITE,9.423983739837396,2.95,9.95,1.739297883131335,713,6249.95,190,8.77,18.5,18.5,9.85
22221,CAKE STAND LOVEBIRD 2 TIER PINK,9.552142857142856,2.95,9.95,1.4280196005114965,885,6348.95,108,7.17,14.9,14.9,9.38
22222,CAKE PLATE LOVEBIRD WHITE,4.624587458745874,1.95,4.95,0.911360098922716,1229,4561.95,203,3.71,19.7,19.7,3.51
22223,CAKE PLATE LOVEBIRD PINK,4.63046875,1.95,4.95,0.8800553484517795,560,2065.2,89,3.69,19.0,19.0,2.38
22224,WHITE LOVEBIRD LANTERN,2.920700636942675,2.55,2.95,0.1043838740540524,2130,6090.7,234,2.86,3.6,3.6,2.87
22227,"DECORATION, HANGING HEART+MIRROR",0.6482658959537573,0.55,0.65,0.0130917533039126,2619,1695.15,113,0.65,2.0,2.0,0.65
22227,HANGING HEART MIRROR DECORATION,0.661344537815126,0.55,1.25,0.0871336755640207,2713,1760.45,109,0.65,13.2,13.2,0.65
22228,BUNNY WOODEN PAINTED WITH BIRD,0.7707777777777778,0.39,0.85,0.1741682726931379,1479,1131.11,148,0.76,22.6,22.6,0.85
22229,BUNNY WOODEN PAINTED WITH FLOWER,0.752542372881356,0.39,0.85,0.18877104316129,860,644.52,101,0.75,25.1,25.1,0.85
22230,JIGSAW TREE WITH WATERING CAN,0.6925,0.29,0.85,0.25277047570044,1368,732.16,96,0.54,36.5,30.0,0.29
22231,JIGSAW TREE WITH BIRDHOUSE,1.2048717948717949,0.59,1.45,0.3868717177336337,1981,2387.57,166,1.21,32.1,30.0,1.44
22232,3 PIECE JIGSAW TOADSTOOLS,1.65,1.65,1.65,0.0,16,26.4,2,1.65,0.0,0.0,1.62
22232,JIGSAW TOADSTOOLS 3 PIECE,1.2412499999999995,0.59,1.65,0.5167659741818069,1003,1120.63,94,1.12,41.6,30.0,1.62
22233,JIGSAW RABBIT AND BIRDHOUSE,1.2674436090225565,0.59,1.65,0.5110026598628193,885,1082.89,112,1.22,40.3,30.0,1.65
22236,CAKE STAND 3 TIER MAGIC GARDEN,12.603807106598984,10.95,12.75,0.4923312393211041,1088,13108.8,251,12.05,3.9,3.9,12.56
22241,"GARLAND , WOODEN  "" HAPPY EASTER""",1.25,1.25,1.25,0.0,103,128.75,9,1.25,0.0,0.0,1.25
22241,GARLAND WOODEN HAPPY EASTER,1.2466666666666666,0.7,1.25,0.0348586341974188,3733,4391.81,234,1.18,2.8,2.8,1.25
22242,5 HOOK HANGER MAGIC TOADSTOOL,1.6366666666666667,1.45,1.65,0.0501280411827602,1814,2801.1,77,1.54,3.1,3.1,1.64
22242,"HOOK, 5 HANGER , MAGIC TOADSTOOL",1.635321100917431,1.45,1.65,0.0522766269743434,2921,4589.25,141,1.57,3.2,3.2,1.64
22243,5 HOOK HANGER RED MAGIC TOADSTOOL,1.6337563451776649,1.45,1.65,0.0547732014285944,4526,6848.7,111,1.51,3.4,3.4,1.58
22243,"HOOK, 5 HANGER ,MAGIC TOADSTOOL RED",1.634931506849315,1.45,1.65,0.0529703440171946,3085,4725.45,98,1.53,3.2,3.2,1.58
22244,3 HOOK HANGER MAGIC GARDEN,1.921428571428572,1.65,1.95,0.0883641283444938,2673,4769.55,89,1.78,4.6,4.6,1.86
22244,"HOOK, 3 HANGER ,MAGIC GARDEN",1.93125,1.65,1.95,0.0728719060085207,1933,3560.55,106,1.84,3.8,3.8,1.86
22245,"HOOK, 1 HANGER ,MAGIC GARDEN",0.8438062283737023,0.36,0.85,0.0371751274370586,4451,3631.55,166,0.82,4.4,4.4,0.84
22246,"GARLAND, MAGIC GARDEN 1.8M",1.941549295774648,1.65,1.95,0.0499899386255144,623,1171.65,57,1.88,2.6,2.6,1.89
22246,MAGIC GARDEN FELT GARLAND,2.185675675675676,1.95,4.13,0.6862642046315389,270,539.5799999999999,32,2.0,31.4,30.0,1.89
22247,BUNNY DECORATION MAGIC GARDEN,0.8407142857142856,0.72,0.85,0.033630592189504,977,797.17,86,0.82,4.0,4.0,0.82
22248,DECORATION  PINK CHICK MAGIC GARDEN,0.8458064516129032,0.72,0.85,0.0230935046695875,775,650.43,77,0.84,2.7,2.7,0.85
22249,DECORATION WHITE CHICK MAGIC GARDEN,0.8442038216560509,0.72,0.85,0.0269169517775254,1309,1096.01,126,0.84,3.2,3.2,0.85
22250,DECORATION  BUTTERFLY  MAGIC GARDEN,0.8433898305084745,0.72,0.85,0.0286809844680494,1023,840.43,98,0.82,3.4,3.4,0.85
22251,BIRDHOUSE DECORATION MAGIC GARDEN,1.2281151832460733,1.06,1.25,0.0608155739216003,1621,1926.69,141,1.19,5.0,5.0,1.11
22252,BIRDCAGE DECORATION MAGIC GARDEN,2.55,2.55,2.55,0.0,21,53.55,3,2.55,0.0,0.0,1.21
22252,BIRDCAGE DECORATION TEALIGHT HOLDER,1.2400869565217392,1.06,1.25,0.0424366535581846,954,1145.76,83,1.2,3.4,3.4,1.21
22253,6 CROCHET STRAWBERRIES,1.2425974025974027,1.06,1.25,0.0370064929367877,942,1102.64,62,1.17,3.0,3.0,1.24
22254,FELT TOADSTOOL LARGE,1.2483620689655173,1.06,1.25,0.0176410571268199,1307,1597.27,95,1.22,1.4,1.4,1.2
22255,FELT TOADSTOOL  SMALL,0.85,0.85,0.85,0.0,1029,874.65,73,0.85,0.0,0.0,0.85
22256,FELT FARM ANIMAL CHICKEN,1.2438709677419355,1.06,1.25,0.0337520452863202,855,1036.83,78,1.21,2.7,2.7,1.23
22257,FELT FARM ANIMAL SHEEP,1.1907142857142858,0.42,1.25,0.2176801692498792,323,244.39,23,0.76,18.3,18.3,0.42
22258,FELT FARM ANIMAL RABBIT,1.1878947368421051,0.42,1.25,0.2084758389804355,1116,1004.52,69,0.9,17.6,17.6,1.23
22259,FELT FARM ANIMAL HEN,1.1602702702702703,0.42,1.25,0.261284077910173,480,360.96,31,0.75,22.5,22.5,0.7
22260,FELT EGG COSY BLUE RABBIT,0.8751260504201681,0.72,1.63,0.1418812199933838,1197,981.57,85,0.82,16.2,16.2,0.84
22261,FELT EGG COSY WHITE RABBIT,0.8669230769230769,0.72,1.63,0.1199950395800156,1761,1419.37,126,0.81,13.8,13.8,0.84
22262,FELT EGG COSY CHICKEN,0.8574999999999999,0.85,1.63,0.0763003219549877,1752,1492.32,135,0.85,8.9,8.9,0.85
22263,FELT EGG COSY LADYBIRD,0.8546938775510203,0.19,1.63,0.2560851261528765,728,489.44,34,0.67,30.0,30.0,0.81
22264,FELT FARM ANIMAL WHITE BUNNY,0.7695000000000001,0.19,0.85,0.2154646142641524,1824,883.56,80,0.48,28.0,28.0,0.48
22265,EASTER DECORATION NATURAL CHICK,0.648639455782313,0.55,0.65,0.0116242222177465,1789,1134.85,107,0.63,1.8,1.8,0.64
22266,EASTER DECORATION HANGING BUNNY,0.5301470588235295,0.19,0.65,0.201336222547767,2480,960.9,101,0.39,38.0,30.0,0.65
22267,EASTER DECORATION EGG BUNNY,1.0443636363636364,0.39,1.25,0.3615626819480698,1458,1256.68,91,0.86,34.6,30.0,1.22
22268,DECORATION SITTING BUNNY,0.2053488372093023,0.19,0.85,0.100649056419519,1335,257.61,32,0.19,49.0,30.0,0.84
22268,EASTER DECORATION SITTING BUNNY,0.8458064516129032,0.72,0.85,0.0230621914285144,1018,824.74,89,0.81,2.7,2.7,0.84
22269,EGG CUP NATURAL CHICKEN,1.0605263157894735,0.39,2.46,0.4738175096125889,1401,1195.89,107,0.85,44.7,30.0,1.23
22270,HAPPY EASTER HANGING DECORATION,3.7423404255319146,3.39,3.75,0.0521349663013816,638,2340.66,104,3.67,1.4,1.4,3.74
22271,FELTCRAFT DOLL ROSIE,2.945192307692308,1.92,5.79,0.2078996063563865,4836,13496.66,400,2.79,7.1,7.1,2.92
22272,FELTCRAFT DOLL MARIA,2.932680412371134,1.92,2.95,0.1143935927544792,1367,3755.71,207,2.75,3.9,3.9,2.87
22273,FELTCRAFT DOLL MOLLY,2.9472184531886025,1.97,5.79,0.2299574565717106,7253,19480.43,423,2.69,7.8,7.8,2.88
22274,FELTCRAFT DOLL EMILY,2.94986906710311,1.92,5.79,0.2518931256761463,3728,10383.66,344,2.79,8.5,8.5,2.89
22275,WEEKEND BAG VINTAGE ROSE PAISLEY,8.364705882352942,7.65,8.5,0.3114983948594274,975,7877.8,168,8.08,3.7,3.7,8.12
22276,WASH BAG VINTAGE ROSE PAISLEY,2.518370607028754,2.1,2.55,0.1152181460732909,1829,4497.45,213,2.46,4.6,4.6,2.31
22277,COSMETIC BAG VINTAGE ROSE PAISLEY,2.134300518134715,1.85,4.13,0.2943170994893321,1341,2713.22,147,2.02,13.8,13.8,2.05
22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,4.947254901960784,4.25,4.95,0.0438357003759603,835,4077.25,164,4.88,0.9,0.9,4.89
22279,POCKET BAG BLUE PAISLEY RED SPOT,1.5613076923076925,1.06,2.46,0.4142245738905269,1081,1646.86,108,1.52,26.5,26.5,2.02
22280,POCKET BAG PINK PAISELY BROWN SPOT,1.6434736842105262,1.25,2.46,0.4402822315845238,586,952.63,79,1.63,26.8,26.8,2.06
22281,EASTER TREE YELLOW BIRDS,5.9165,4.0,5.95,0.2171969036369877,426,2210.1,83,5.19,3.7,3.7,5.84
22282,12 EGG HOUSE PAINTED WOOD,12.68888111888112,8.0,24.96,1.1875896437002522,475,5176.67,92,10.9,9.4,9.4,11.81
22283,6 EGG HOUSE PAINTED WOOD,7.942565789473684,5.85,15.79,0.4937189600360155,939,7008.89,196,7.46,6.2,6.2,7.84
22284,HEN HOUSE DECORATION,1.6465447154471542,1.0,1.65,0.0433101302251883,2383,3734.55,157,1.57,2.6,2.6,1.61
22285,"DECORATION HEN ON NEST, HANGING",1.6408088235294116,1.0,1.65,0.0627169437447308,1868,2769.6,105,1.48,3.8,3.8,1.62
22285,HANGING HEN ON NEST DECORATION,1.65,1.65,1.65,0.0,795,1311.75,72,1.65,0.0,0.0,1.62
22286,"DECORATION , WOBBLY RABBIT , METAL",1.641747572815534,1.0,1.65,0.0668247222138107,1093,1606.05,88,1.47,4.1,4.1,1.61
22286,DECORATION WOBBLY RABBIT METAL,0.6699999999999999,0.39,1.65,0.5297512280649886,753,375.57,35,0.5,79.1,30.0,1.61
22287,"DECORATION , WOBBLY CHICKEN, METAL",1.6369230769230767,1.0,1.65,0.0839814539966093,770,1073.1,58,1.39,5.1,5.1,1.57
22287,DECORATION WOBBLY CHICKEN,0.6506896551724138,0.39,1.65,0.5194360336975555,521,256.11,25,0.49,79.8,30.0,1.57
22288,"DECORATION , HANGING METAL RABBIT",1.239,0.7,1.25,0.0777817459305202,814,852.5,45,1.05,6.3,6.3,1.22
22288,HANGING METAL RABBIT DECORATION,1.25,1.25,1.25,0.0,453,566.25,37,1.25,0.0,0.0,1.22
22289,"DECORATION , HANGING METAL CHICKEN",1.2322580645161292,0.7,1.25,0.0987829161147262,601,586.25,26,0.98,8.0,8.0,1.18
22289,HANGING METAL CHICKEN DECORATION,1.25,1.25,1.25,0.0,126,157.5,19,1.25,0.0,0.0,1.18
22290,STANDING METAL RABBIT WITH EGG,2.086805555555556,1.4,2.1,0.0872074810863924,675,1206.0,60,1.79,4.2,4.2,2.06
22291,HANGING CHICK CREAM DECORATION,1.45,1.45,1.45,0.0,1246,1806.7,73,1.45,0.0,0.0,1.35
22291,"SPRING DEC , HANGING CHICK CREAM",1.4060975609756097,0.85,1.45,0.0942149108168761,1874,2422.1,76,1.29,6.7,6.7,1.35
22292,HANGING CHICK  YELLOW DECORATION,1.447979797979798,1.25,1.45,0.0201007563051842,1096,1531.6,77,1.4,1.4,1.4,1.43
22292,"SPRING DEC , HANGING CHICK  YELLOW",1.4418367346938774,0.85,1.45,0.0636897593084967,1556,2018.6,80,1.3,4.4,4.4,1.43
22293,HANGING CHICK GREEN DECORATION,1.45,1.45,1.45,0.0,822,1191.9,64,1.45,0.0,0.0,1.42
22293,"SPRING DEC , HANGING CHICK  GREEN",1.4421052631578946,0.85,1.45,0.0688247201611685,1113,1433.85,64,1.29,4.8,4.8,1.42
22294,HEART FILIGREE DOVE  SMALL,1.2458160621761658,1.06,1.25,0.0279007384723223,16698,20234.1,414,1.21,2.2,2.2,1.25
22295,HEART FILIGREE DOVE LARGE,1.6537278106508873,1.45,3.29,0.112476538571942,8482,13717.02,381,1.62,6.8,6.8,1.65
22296,HEART IVORY TRELLIS LARGE,1.6508585858585858,1.45,3.29,0.0863548683573874,9666,15630.58,428,1.62,5.2,5.2,1.65
22297,HEART IVORY TRELLIS SMALL,1.2510201149425288,1.06,2.46,0.0684081668563676,13182,16140.34,391,1.22,5.5,5.5,1.25
22299,PIG KEYRING WITH LIGHT & SOUND,1.1785496183206106,0.39,1.25,0.2299100899094274,3844,4208.94,103,1.09,19.5,19.5,1.23
22300,COFFEE MUG DOG + BALL DESIGN,2.523773148148148,1.12,2.55,0.1199647064157862,4025,9281.49,254,2.31,4.8,4.8,2.45
22301,COFFEE MUG CAT + BIRD DESIGN,2.51959266802444,1.12,2.55,0.1250789019028966,4863,11162.79,273,2.3,5.0,5.0,2.53
22302,COFFEE MUG PEARS  DESIGN,2.508258426966292,1.12,4.96,0.2149478824792357,4815,10061.26,212,2.09,8.6,8.6,2.39
22303,COFFEE MUG APPLES DESIGN,2.513904958677686,1.12,4.96,0.1792838273280836,5323,12213.1,266,2.29,7.1,7.1,2.46
22304,COFFEE MUG BLUE PAISLEY DESIGN,2.5102,1.12,4.96,0.3570600874366503,2376,4572.41,98,1.92,14.2,14.2,2.43
22305,COFFEE MUG PINK PAISLEY DESIGN,2.5369767441860462,1.47,4.96,0.4217960197387377,2254,4621.0,87,2.05,16.6,16.6,2.43
22306,SILVER MUG BONE CHINA TREE OF LIFE,1.4897452229299364,1.06,5.95,0.747681843968911,1666,2307.29,125,1.38,50.2,30.0,1.06
22307,GOLD MUG BONE CHINA TREE OF LIFE,1.5573831775700933,1.06,5.95,0.7409776006196115,1213,1746.61,87,1.44,47.6,30.0,1.92
22308,TEA COSY BLUE STRIPE,2.6391836734693874,2.1,4.96,0.4854367222173123,515,1273.39,75,2.47,18.4,18.4,2.46
22309,TEA COSY RED  STRIPE,2.570982658959537,2.1,4.96,0.332084089833879,1211,2858.58,117,2.36,12.9,12.9,2.51
22310,IVORY KNITTED MUG COSY,1.7247252747252746,1.45,3.29,0.3832589512163072,973,1527.09,50,1.57,22.2,22.2,1.87
22310,KNITTED MUG COSY IVORY COLOUR,1.622413793103448,1.45,1.65,0.0701862406343596,547,823.35,20,1.51,4.3,4.3,1.87
22311,OFFICE MUG WARMER BLACK+SILVER,3.358390243902439,2.55,5.79,0.8964919889094729,1955,5630.05,120,2.88,26.7,26.7,2.88
22312,OFFICE MUG WARMER POLKADOT,3.428128078817734,1.25,5.79,0.9413632643118152,1037,3310.69,104,3.19,27.5,27.5,2.91
22313,OFFICE MUG WARMER PINK,3.3351785714285715,1.25,5.79,0.9789633993129347,989,3008.69,74,3.04,29.4,29.4,3.36
22314,OFFICE MUG WARMER CHOC+BLUE,3.5315625,1.25,5.79,1.148463875600887,1058,3427.64,101,3.24,32.5,30.0,2.91
22315,200 RED + WHITE BENDY STRAWS,1.2463809523809524,1.06,1.25,0.0260128756527805,1993,2404.61,191,1.21,2.1,2.1,1.24
22316,200 BENDY SKULL STRAWS,1.2329,1.06,1.25,0.0546484633402856,1240,1390.4,62,1.12,4.4,4.4,1.21
22317,FIVE CATS HANGING DECORATION,2.9948,2.55,5.79,0.4071395164542322,453,1332.87,83,2.94,13.6,13.6,2.95
22318,FIVE HEART HANGING DECORATION,2.9447194719471947,2.55,2.95,0.0457299572539568,1501,4399.15,204,2.93,1.6,1.6,2.93
22319,HAIRCLIPS FORTIES FABRIC ASSORTED,0.6197005988023953,0.19,0.65,0.1144469422483655,3005,1666.21,141,0.55,18.5,18.5,0.65
22320,BIRDS MOBILE VINTAGE DESIGN,6.00766081871345,5.45,11.63,0.6169482022660621,582,3414.26,130,5.87,10.3,10.3,5.89
22321,BIRD DECORATION RED RETROSPOT,0.8483544303797468,0.72,0.85,0.0146261427120383,1158,965.58,58,0.83,1.7,1.7,0.84
22321,BIRD DECORATION RED SPOT,0.848452380952381,0.72,0.85,0.0141841628653395,1139,966.59,67,0.85,1.7,1.7,0.84
22322,BIRD DECORATION GREEN  SPOT,0.85,0.85,0.85,0.0,586,498.1,42,0.85,0.0,0.0,0.85
22322,BIRD DECORATION GREEN POLKADOT,0.85,0.85,0.85,0.0,486,413.1,37,0.85,0.0,0.0,0.85
22323,BAG FOR CHILDREN VINTAGE PINK,4.25,4.25,4.25,0.0,96,408.0,1,4.25,0.0,0.0,4.6
22323,PINK POLKADOT KIDS BAG,2.226,1.65,4.95,0.8805465133439359,476,979.8,57,2.06,39.6,30.0,4.6
22324,BAG FOR CHILDREN VINTAGE BLUE,4.25,4.25,4.25,0.0,96,408.0,1,4.25,0.0,0.0,4.25
22324,BLUE POLKADOT KIDS BAG,2.253823529411765,1.65,4.95,0.8210823388669966,459,930.21,52,2.03,36.4,30.0,4.25
22325,MOBILE VINTAGE HEARTS,4.941139240506329,4.25,4.95,0.0785049366255315,441,2147.25,129,4.87,1.6,1.6,4.89
22326,"ROUND SNACK BOXES ,SET4, WOODLAND",2.9500000000000006,2.95,2.95,0.0,66,194.7,3,2.95,0.0,0.0,2.94
22326,ROUND SNACK BOXES SET OF4 WOODLAND,2.9330150753768844,2.55,5.79,0.172191499782521,14855,40883.57,439,2.75,5.9,5.9,2.94
22327,ROUND SNACK BOXES SET OF 4 SKULLS,2.9387775551102204,2.55,2.95,0.0661195568681175,2661,7537.95,256,2.83,2.2,2.2,2.89
22328,"ROUND SNACK BOXES ,SET 4, FRUITS",2.95,2.95,2.95,0.0,84,247.8,5,2.95,0.0,0.0,2.9
22328,ROUND SNACK BOXES SET OF 4 FRUITS,2.921081081081081,2.55,5.79,0.1401144776582999,14024,37966.84,400,2.71,4.8,4.8,2.9
22329,ROUND CONTAINER SET OF 5 RETROSPOT,1.636046511627907,1.45,1.65,0.0510102843912579,4765,7425.25,259,1.56,3.1,3.1,1.62
22329,ROUND FOOD CONTAINER S/5 RETROSPOT,1.6499999999999997,1.65,1.65,0.0,36,59.400000000000006,3,1.65,0.0,0.0,1.62
22330,72 ROUND PINK DOILIES,1.45,1.45,1.45,0.0,115,166.75,15,1.45,0.0,0.0,1.45
22331,WOODLAND PARTY BAG + STICKER SET,1.6479775280898874,1.45,3.29,0.1319170014374138,3529,5570.21,225,1.58,8.0,8.0,1.6
22332,SKULLS PARTY BAG + STICKER SET,1.6418367346938776,1.45,1.65,0.0396307096774775,4085,6297.05,233,1.54,2.4,2.4,1.63
22333,RETRO SPORT PARTY BAG + STICKER SET,1.639189189189189,1.45,1.65,0.045327069517164,3343,5128.75,159,1.53,2.8,2.8,1.63
22333,RETRO SPOT PARTY BAG + STICKER SET,1.6370967741935485,1.45,1.65,0.0499462076229414,933,1395.45,30,1.5,3.1,3.1,1.63
22333,RETROSPOT PARTY BAG + STICKER SET,1.6349180327868853,1.45,3.29,0.1390372724343456,5662,8721.58,210,1.54,8.5,8.5,1.63
22334,DINOSAUR PARTY BAG + STICKER SET,1.6485770750988142,1.45,3.29,0.1107171382869816,2214,3489.94,180,1.58,6.7,6.7,1.64
22335,HEART DECORATION PAINTED ZINC,0.6508287292817679,0.55,1.25,0.0583653452090578,8096,4935.4,242,0.61,9.0,9.0,0.64
22336,DOVE DECORATION PAINTED ZINC,0.5800000000000001,0.19,0.65,0.1637032613113593,4495,2048.29,136,0.46,28.2,28.2,0.65
22337,ANGEL DECORATION PAINTED ZINC,0.6581395348837209,0.55,1.25,0.0948250603251243,2189,1307.65,67,0.6,14.4,14.4,0.64
22338,STAR DECORATION PAINTED ZINC,0.436,0.19,1.25,0.2700417369269789,5565,1797.81,143,0.32,61.9,30.0,0.28
22339,CHRISTMAS TREE PAINTED ZINC,0.4575229357798165,0.19,1.25,0.2518198796439511,3333,1251.79,86,0.38,55.0,30.0,0.65
22340,NOEL GARLAND PAINTED ZINC,0.8765306122448979,0.39,1.65,0.6148256010217742,1370,1052.28,81,0.77,70.1,30.0,1.65
22341,LOVE GARLAND PAINTED ZINC,1.6888811188811188,1.45,3.29,0.275044439162533,3345,5274.05,128,1.58,16.3,16.3,1.63
22342,HOME GARLAND PAINTED ZINC,1.354237288135593,0.75,1.65,0.4168243943097958,1633,2070.45,109,1.27,30.8,30.0,1.62
22343,PARTY PIZZA DISH RED RETROSPOT,0.6730357142857143,0.19,0.85,0.2814404367423406,2521,1391.71,74,0.55,41.8,30.0,0.85
22343,PARTY PIZZA DISH RED WHITE SPOT,0.85,0.85,0.85,0.0,464,394.4,21,0.85,0.0,0.0,0.85
22343,PARTY PIZZA DISH RED+WHITE SPOT,0.85,0.85,0.85,0.0,12,10.2,1,0.85,0.0,0.0,0.85
22344,PARTY PIZZA DISH PINK POLKADOT,0.6172727272727272,0.19,1.63,0.344617095862847,1124,437.06,38,0.39,55.8,30.0,0.39
22344,PARTY PIZZA DISH PINK RETROSPOT,0.85,0.85,0.85,0.0,155,131.75,18,0.85,0.0,0.0,0.39
22344,PARTY PIZZA DISH PINK WHITE SPOT,0.85,0.85,0.85,0.0,56,47.6,10,0.85,0.0,0.0,0.39
22344,PARTY PIZZA DISH PINK+WHITE SPOT,0.85,0.85,0.85,0.0,24,20.4,2,0.85,0.0,0.0,0.39
22345,PARTY PIZZA DISH BLUE POLKADOT,0.5884615384615384,0.19,0.85,0.3209262612476128,1047,382.23,33,0.37,54.5,30.0,0.39
22345,PARTY PIZZA DISH BLUE RETROSPOT,0.85,0.85,0.85,0.0,202,171.7,23,0.85,0.0,0.0,0.39
