StockCode,Description,daily_avg_demand,demand_std_daily,safety_stock,reorder_point,eoq,avg_price,total_units,total_revenue,stockout_risk
22167,"WALL MIRROR , DIAMANTE OVAL SHAPE",0.5237,1.242,7.7,15.0,413.0,9.321,387,2591.85,Low
22168,ORGANISER WOOD ANTIQUE WHITE,0.889,0.81,5.0,17.4,565.0,8.480448717948718,657,5451.3,Low
22168,"ORGANISER WOOD, ANTIQUE WHITE",0.0041,0.81,5.0,5.1,38.0,8.5,3,25.5,Low
22169,FAMILY ALBUM WHITE PICTURE FRAME,2.8958,1.3742,8.5,49.0,1026.0,8.372061855670102,2140,17040.74,Medium
22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,3.1719,1.4444,8.9,53.3,1201.0,6.687230769230769,2344,14894.9,Medium
22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,4.134,3.5258,21.8,79.7,1225.0,8.376994633273704,3055,21914.02,Low
22172,METAL SHELF WITH RAIL,0.4587,0.8627,5.3,11.7,406.0,8.472929936305732,339,2839.0,Low
22173,METAL 4 HOOK HANGER FRENCH CHATEAU,6.2842,4.0005,24.7,112.7,2529.0,2.987658142664872,4644,13158.84,Medium
22174,PHOTO CUBE,5.6631,9.5875,59.2,138.5,3198.0,1.6844047619047617,4185,6410.81,Low
22175,PINK OWL DECORATION,0.1299,2.092,12.9,14.7,394.0,2.55,96,244.8,Low
22175,PINK OWL SOFT TOY,2.2652,2.092,12.9,44.6,1532.0,2.9372077922077926,1674,4681.68,Low
22176,BLUE OWL DECORATION,0.1299,1.2576,7.8,9.6,394.0,2.55,96,244.8,Low
22176,BLUE OWL SOFT TOY,1.41,1.2576,7.8,27.5,1207.0,2.9429515418502206,1042,3012.3,Low
22177,5 HOOK BLACKBOARD ORGANISER,0.4073,1.6871,10.4,16.1,354.0,9.876019417475728,301,2589.59,Low
22178,VICTORIAN GLASS HANGING T-LIGHT,51.2192,29.7072,183.4,900.5,10768.0,1.3436502659574467,37851,46440.91,Medium
22179,SET 10 LIGHTS NIGHT OWL,1.9729,1.2417,7.7,35.3,947.0,6.6961538461538455,1458,9363.1,Medium
22179,SET 10 NIGHT OWL LIGHTS,0.5264,1.2417,7.7,15.1,487.0,6.759038461538462,389,2517.09,Low
22180,RETRO SPOT LAMP,0.6631,0.6461,4.0,13.3,452.0,9.876271186440677,490,4718.9,Low
22180,RETROSPOT LAMP,0.6171,0.6461,4.0,12.6,435.0,9.919633507853403,456,4467.599999999999,Low
22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,2.046,2.0284,12.5,41.1,2711.0,0.8464545454545455,1512,1235.28,Low
22182,CAKE STAND VICTORIAN FILIGREE SMALL,0.4885,0.7204,4.4,11.2,574.0,4.517164179104478,361,1238.95,Low
22183,CAKE STAND VICTORIAN FILIGREE MED,0.3951,0.559,3.5,9.0,437.0,6.304545454545455,292,1505.55,Low
22184,CAKE STAND VICTORIAN FILIGREE LARGE,0.364,1.0077,6.2,11.3,382.0,7.603472222222223,269,1617.7,Low
22185,SLATE TILE NATURAL HANGING,5.1543,2.9377,18.1,90.3,3111.0,1.6202061855670102,3809,5833.55,Medium
22186,RED STAR CARD HOLDER,2.6116,4.1495,25.6,62.2,1720.0,2.6838775510204083,1930,4917.54,Low
22187,GREEN CHRISTMAS TREE CARD HOLDER,2.7361,5.2437,32.4,70.7,1560.0,3.4182894736842107,2022,6008.0199999999995,Low
22188,BLACK HEART CARD HOLDER,16.7551,28.2043,174.1,408.7,3648.0,3.8298214285714285,12382,32379.54,Low
22189,CREAM HEART CARD HOLDER,24.5101,27.9062,172.3,515.4,4386.0,3.874987057808456,18113,52627.29,Low
22190,LOCAL CAFE MUG,1.5805,1.276,7.9,30.0,1565.0,1.9633333333333334,1168,1944.33,Low
22191,EAU DE NIL DINER WALL CLOCK,0.3302,3.1109,19.2,23.8,344.0,8.470689655172414,244,2033.2,Low
22191,IVORY DINER WALL CLOCK,2.253,3.1109,19.2,50.7,900.0,8.464156626506023,1665,13577.9,Low
22191,IVORY WALL CLOCK,0.0812,3.1109,19.2,20.3,180.0,7.65,60,459.0,Low
22192,BLUE DINER WALL CLOCK,1.8823,1.051,6.5,32.9,823.0,8.461507633587786,1391,11511.78,Medium
22193,RED DINER WALL CLOCK,2.4398,2.047,12.6,46.8,935.0,8.480296167247387,1803,14765.09,Low
22193,RED WALL CLOCK,0.0812,2.047,12.6,13.7,180.0,7.65,60,459.0,Low
22194,BLACK DINER WALL CLOCK,0.4831,0.4309,2.7,9.5,417.0,8.45896551724138,357,2952.05,Low
22195,HEART MEASURING SPOONS LARGE,0.1137,3.671,22.7,24.3,458.0,1.65,84,138.6,Low
22195,LARGE HEART MEASURING SPOONS,6.272,3.671,22.7,110.5,3368.0,1.6814754098360656,4635,7548.87,Medium
22196,HEART MEASURING SPOONS SMALL,0.0162,4.0571,25.0,25.2,241.0,0.85,12,10.2,Low
22196,SMALL HEART MEASURING SPOONS,7.9756,4.0571,25.0,136.7,5319.0,0.8576221498371336,5894,4953.349999999999,Medium
22197,POPCORN HOLDER,41.8552,70.0739,432.6,1018.6,12287.0,0.8432724505327245,30931,23427.71,Low
22197,"POPCORN HOLDER , SMALL",4.1543,70.0739,432.6,490.8,3885.0,0.8373170731707317,3070,2344.2999999999997,Low
22197,SMALL POPCORN HOLDER,59.4993,70.0739,432.6,1265.6,14715.0,0.8357502246181491,43970,33329.68,Low
22198,LARGE POPCORN HOLDER,8.2842,12.5372,77.4,193.4,3925.0,1.6360045146726863,6122,9672.5,Low
22198,"POPCORN HOLDER , LARGE",1.2936,12.5372,77.4,95.5,1550.0,1.638235294117647,956,1527.8,Low
22199,FRYING PAN RED POLKADOT,1.5616,3.4683,21.4,43.3,1062.0,4.212777777777777,1154,4451.46,Low
22199,FRYING PAN RED RETROSPOT,0.7267,3.4683,21.4,31.6,754.0,3.888059701492537,537,1942.75,Low
22200,FRYING PAN PINK POLKADOT,1.5805,1.3755,8.5,30.6,1081.0,4.112832618025751,1168,4658.04,Low
22200,FRYING PAN PINK RETROSPOT,0.0081,1.3755,8.5,8.6,76.0,4.25,6,25.5,Low
22201,FRYING PAN BLUE POLKADOT,0.5535,0.999,6.2,13.9,643.0,4.069047619047619,409,1573.25,Low
22201,FRYING PAN BLUE RETROSPOT,0.0041,0.999,6.2,6.3,54.0,4.25,3,12.75,Low
22202,MILK PAN PINK POLKADOT,0.4073,1.8463,11.4,17.1,577.0,3.7165116279069768,301,1059.63,Low
22202,MILK PAN PINK RETROSPOT,0.8972,1.8463,11.4,24.0,855.0,3.729,663,2396.9700000000003,Low
22203,MILK PAN RED RETROSPOT,1.6739,1.845,11.4,34.8,1177.0,3.6782181818181816,1237,4424.14,Low
22204,MILK PAN BLUE POLKADOT,0.1678,0.9937,6.1,8.4,384.0,3.4593023255813953,124,407.5,Low
22204,MILK PAN BLUE RETROSPOT,0.3924,0.9937,6.1,11.6,565.0,3.7435714285714283,290,1035.66,Low
22207,FRYING PAN UNION FLAG,3.9513,2.7369,16.9,72.2,1675.0,4.281272727272727,2920,11523.36,Low
22208,WOOD STAMP SET THANK YOU,2.8566,2.5317,15.6,55.6,2661.0,1.2266363636363635,2111,2568.8,Low
22209,WOOD STAMP SET HAPPY BIRTHDAY,1.7334,1.3029,8.0,32.3,2067.0,1.2343283582089553,1281,1550.42,Low
22210,WOOD STAMP SET BEST WISHES,2.0176,2.2159,13.7,41.9,2241.0,1.2216597510373441,1491,1755.42,Low
22211,WOOD STAMP SET FLOWERS,1.7429,1.385,8.6,33.0,2068.0,1.2394859813084111,1288,1636.83,Low
22212,FOUR HOOK  WHITE LOVEBIRDS,5.1164,2.6929,16.6,88.2,2722.0,2.100171606864275,3781,7563.51,Medium
22214,CANDLE PLATE LACE WHITE,0.6252,0.8042,5.0,13.8,880.0,2.4563461538461535,462,1069.3,Low
22215,CAKE STAND WHITE TWO TIER LACE,1.41,0.8965,5.5,25.2,725.0,8.155828220858897,1042,8117.8,Medium
22216,T-LIGHT HOLDER WHITE LACE,1.4465,1.8572,11.5,31.8,2345.0,0.8,1069,775.57,Low
22217,T-LIGHT HOLDER HANGING LACE,2.9662,3.2318,20.0,61.5,2798.0,1.152316384180791,2192,2356.02,Low
22218,CAKE STAND LACE WHITE,1.5101,1.8221,11.2,32.3,1047.0,4.193243243243243,1116,4419.5,Low
22219,LOVEBIRD HANGING DECORATION WHITE,11.5223,5.4123,33.4,194.7,6407.0,0.853728813559322,8515,7128.55,Medium
22220,CAKE STAND LOVEBIRD 2 TIER WHITE,0.9648,0.7421,4.6,18.1,558.0,9.423983739837396,713,6249.95,Low
22221,CAKE STAND LOVEBIRD 2 TIER PINK,1.1976,2.0151,12.4,29.2,618.0,9.552142857142856,885,6348.95,Low
22222,CAKE PLATE LOVEBIRD WHITE,1.6631,1.8946,11.7,35.0,1046.0,4.624587458745874,1229,4561.95,Low
22223,CAKE PLATE LOVEBIRD PINK,0.7578,0.8909,5.5,16.1,706.0,4.63046875,560,2065.2,Low
22224,WHITE LOVEBIRD LANTERN,2.8823,1.8578,11.5,51.9,1733.0,2.920700636942675,2130,6090.7,Medium
22227,"DECORATION, HANGING HEART+MIRROR",3.544,3.057,18.9,68.5,4078.0,0.6482658959537573,2619,1695.1499999999999,Low
22227,HANGING HEART MIRROR DECORATION,3.6712,3.057,18.9,70.3,4109.0,0.661344537815126,2713,1760.45,Low
22228,BUNNY WOODEN PAINTED WITH BIRD,2.0014,2.5793,15.9,43.9,2810.0,0.7707777777777778,1479,1131.11,Low
22229,BUNNY WOODEN PAINTED WITH FLOWER,1.1637,1.4104,8.7,25.0,2169.0,0.752542372881356,860,644.52,Low
22230,JIGSAW TREE WITH WATERING CAN,1.8512,2.6286,16.2,42.1,2851.0,0.6925,1368,732.16,Low
22231,JIGSAW TREE WITH BIRDHOUSE,2.6806,1.8553,11.5,49.0,2601.0,1.2048717948717949,1981,2387.5699999999997,Low
22232,3 PIECE JIGSAW TOADSTOOLS,0.0217,1.0271,6.3,6.6,200.0,1.65,16,26.4,Low
22232,JIGSAW TOADSTOOLS 3 PIECE,1.3572,1.0271,6.3,25.3,1824.0,1.2412499999999997,1003,1120.6299999999999,Low
22233,JIGSAW RABBIT AND BIRDHOUSE,1.1976,1.1342,7.0,23.8,1695.0,1.2674436090225563,885,1082.89,Low
22236,CAKE STAND 3 TIER MAGIC GARDEN,1.4723,1.1157,6.9,27.5,596.0,12.603807106598984,1088,13108.8,Low
22241,"GARLAND , WOODEN  "" HAPPY EASTER""",0.1394,8.6138,53.2,55.2,582.0,1.25,103,128.75,Low
22241,GARLAND WOODEN HAPPY EASTER,5.0514,8.6138,53.2,123.9,3511.0,1.2466666666666666,3733,4391.8099999999995,Low
22242,5 HOOK HANGER MAGIC TOADSTOOL,2.4547,5.5349,34.2,68.6,2136.0,1.6366666666666667,1814,2801.1,Low
22242,"HOOK, 5 HANGER , MAGIC TOADSTOOL",3.9526,5.5349,34.2,89.5,2711.0,1.635321100917431,2921,4589.25,Low
22243,5 HOOK HANGER RED MAGIC TOADSTOOL,6.1245,10.6175,65.5,151.2,3377.0,1.6337563451776649,4526,6848.7,Low
22243,"HOOK, 5 HANGER ,MAGIC TOADSTOOL RED",4.1746,10.6175,65.5,123.9,2787.0,1.634931506849315,3085,4725.45,Low
22244,3 HOOK HANGER MAGIC GARDEN,3.6171,4.876,30.1,80.7,2393.0,1.9214285714285713,2673,4769.55,Low
22244,"HOOK, 3 HANGER ,MAGIC GARDEN",2.6157,4.876,30.1,66.7,2030.0,1.9312499999999997,1933,3560.5499999999997,Low
22245,"HOOK, 1 HANGER ,MAGIC GARDEN",6.023,4.811,29.7,114.0,4660.0,0.8438062283737023,4451,3631.5499999999997,Low
22246,"GARLAND, MAGIC GARDEN 1.8M",0.843,1.0724,6.6,18.4,1149.0,1.9415492957746479,623,1171.6499999999999,Low
22246,MAGIC GARDEN FELT GARLAND,0.3654,1.0724,6.6,11.7,713.0,2.1856756756756757,270,539.5799999999999,Low
22247,BUNNY DECORATION MAGIC GARDEN,1.3221,2.8392,17.5,36.0,2187.0,0.8407142857142856,977,797.17,Low
22248,DECORATION  PINK CHICK MAGIC GARDEN,1.0487,1.3532,8.4,23.1,1942.0,0.8458064516129032,775,650.43,Low
22249,DECORATION WHITE CHICK MAGIC GARDEN,1.7713,2.6421,16.3,41.1,2526.0,0.8442038216560509,1309,1096.01,Low
22250,DECORATION  BUTTERFLY  MAGIC GARDEN,1.3843,1.6356,10.1,29.5,2234.0,0.8433898305084745,1023,840.43,Low
22251,BIRDHOUSE DECORATION MAGIC GARDEN,2.1935,2.7628,17.1,47.8,2331.0,1.2281151832460733,1621,1926.69,Low
22252,BIRDCAGE DECORATION MAGIC GARDEN,0.0284,0.9675,6.0,6.4,184.0,2.55,21,53.55,Low
22252,BIRDCAGE DECORATION TEALIGHT HOLDER,1.2909,0.9675,6.0,24.1,1779.0,1.2400869565217392,954,1145.76,Low
22253,6 CROCHET STRAWBERRIES,1.2747,4.0915,25.3,43.1,1766.0,1.2425974025974027,942,1102.64,Low
22254,FELT TOADSTOOL LARGE,1.7686,1.9621,12.1,36.9,2076.0,1.2483620689655173,1307,1597.27,Low
22255,FELT TOADSTOOL  SMALL,1.3924,1.229,7.6,27.1,2232.0,0.85,1029,874.65,Low
22256,FELT FARM ANIMAL CHICKEN,1.157,2.6576,16.4,32.6,1682.0,1.2438709677419355,855,1036.83,Low
22257,FELT FARM ANIMAL SHEEP,0.4371,1.4308,8.8,14.9,1057.0,1.1907142857142858,323,244.39,Low
22258,FELT FARM ANIMAL RABBIT,1.5101,3.1465,19.4,40.5,1966.0,1.1878947368421053,1116,1004.52,Low
22259,FELT FARM ANIMAL HEN,0.6495,2.2675,14.0,23.1,1305.0,1.1602702702702703,480,360.96,Low
22260,FELT EGG COSY BLUE RABBIT,1.6198,3.449,21.3,44.0,2373.0,0.8751260504201681,1197,981.5699999999999,Low
22261,FELT EGG COSY WHITE RABBIT,2.3829,6.5996,40.7,74.1,2891.0,0.8669230769230769,1761,1419.37,Low
22262,FELT EGG COSY CHICKEN,2.3708,3.0092,18.6,51.8,2900.0,0.8574999999999999,1752,1492.32,Low
22263,FELT EGG COSY LADYBIRD,0.9851,2.3762,14.7,28.5,1872.0,0.8546938775510203,728,489.44,Low
22264,FELT FARM ANIMAL WHITE BUNNY,2.4682,6.2826,38.8,73.4,3124.0,0.7695000000000001,1824,883.56,Low
22265,EASTER DECORATION NATURAL CHICK,2.4208,3.3707,20.8,54.7,3369.0,0.648639455782313,1789,1134.85,Low
22266,EASTER DECORATION HANGING BUNNY,3.3559,5.9197,36.5,83.5,4388.0,0.5301470588235295,2480,960.9,Low
22267,EASTER DECORATION EGG BUNNY,1.9729,3.3083,20.4,48.0,2397.0,1.0443636363636364,1458,1256.68,Low
22268,DECORATION SITTING BUNNY,1.8065,3.8381,23.7,49.0,5173.0,0.20534883720930233,1335,257.60999999999996,Low
22268,EASTER DECORATION SITTING BUNNY,1.3775,3.8381,23.7,43.0,2226.0,0.8458064516129032,1018,824.74,Low
22269,EGG CUP NATURAL CHICKEN,1.8958,2.128,13.1,39.6,2332.0,1.0605263157894735,1401,1195.89,Low
22270,HAPPY EASTER HANGING DECORATION,0.8633,1.4689,9.1,21.2,838.0,3.7423404255319146,638,2340.66,Low
22271,FELTCRAFT DOLL ROSIE,6.544,5.3484,33.0,124.6,2600.0,2.9451923076923077,4836,13496.66,Low
22272,FELTCRAFT DOLL MARIA,1.8498,1.9427,12.0,37.9,1385.0,2.932680412371134,1367,3755.71,Low
22273,FELTCRAFT DOLL MOLLY,9.8146,15.7592,97.3,234.7,3183.0,2.9472184531886025,7253,19480.43,Low
22274,FELTCRAFT DOLL EMILY,5.0447,3.7419,23.1,93.7,2281.0,2.94986906710311,3728,10383.66,Low
22275,WEEKEND BAG VINTAGE ROSE PAISLEY,1.3194,1.4988,9.3,27.8,693.0,8.364705882352942,975,7877.8,Low
22276,WASH BAG VINTAGE ROSE PAISLEY,2.475,2.8118,17.4,52.0,1729.0,2.518370607028754,1829,4497.45,Low
22277,COSMETIC BAG VINTAGE ROSE PAISLEY,1.8146,2.2277,13.8,39.2,1608.0,2.134300518134715,1341,2713.22,Low
22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,1.1299,0.8448,5.2,21.0,833.0,4.947254901960784,835,4077.25,Low
22279,POCKET BAG BLUE PAISLEY RED SPOT,1.4628,1.4593,9.0,29.5,1688.0,1.5613076923076923,1081,1646.86,Low
22280,POCKET BAG PINK PAISELY BROWN SPOT,0.793,0.9445,5.8,16.9,1211.0,1.6434736842105262,586,952.63,Low
22281,EASTER TREE YELLOW BIRDS,0.5765,1.8006,11.1,19.2,544.0,5.9165,426,2210.1,Low
22282,12 EGG HOUSE PAINTED WOOD,0.6428,1.1502,7.1,16.1,393.0,12.688881118881119,475,5176.67,Low
22283,6 EGG HOUSE PAINTED WOOD,1.2706,1.3071,8.1,25.9,698.0,7.942565789473684,939,7008.89,Low
22284,HEN HOUSE DECORATION,3.2246,3.2189,19.9,65.0,2441.0,1.6465447154471542,2383,3734.55,Low
22285,"DECORATION HEN ON NEST, HANGING",2.5277,5.2876,32.6,68.0,2165.0,1.6408088235294116,1868,2769.6,Low
22285,HANGING HEN ON NEST DECORATION,1.0758,5.2876,32.6,47.7,1408.0,1.6500000000000001,795,1311.75,Low
22286,"DECORATION , WOBBLY RABBIT , METAL",1.479,3.7323,23.0,43.7,1655.0,1.641747572815534,1093,1606.05,Low
22286,DECORATION WOBBLY RABBIT METAL,1.0189,3.7323,23.0,37.3,2151.0,0.6699999999999999,753,375.57,Low
22287,"DECORATION , WOBBLY CHICKEN, METAL",1.0419,2.8542,17.6,32.2,1391.0,1.6369230769230767,770,1073.1000000000001,Low
22287,DECORATION WOBBLY CHICKEN,0.705,2.8542,17.6,27.5,1815.0,0.6506896551724138,521,256.11,Low
22288,"DECORATION , HANGING METAL RABBIT",1.1015,4.2985,26.5,41.9,1644.0,1.239,814,852.5,Low
22288,HANGING METAL RABBIT DECORATION,0.613,4.2985,26.5,35.1,1221.0,1.25,453,566.25,Low
22289,"DECORATION , HANGING METAL CHICKEN",0.8133,3.4309,21.2,32.6,1417.0,1.2322580645161292,601,586.25,Low
22289,HANGING METAL CHICKEN DECORATION,0.1705,3.4309,21.2,23.6,644.0,1.25,126,157.5,Low
22290,STANDING METAL RABBIT WITH EGG,0.9134,5.1539,31.8,44.6,1154.0,2.0868055555555554,675,1206.0,Low
22291,HANGING CHICK CREAM DECORATION,1.6861,7.3472,45.4,69.0,1881.0,1.45,1246,1806.6999999999998,Low
22291,"SPRING DEC , HANGING CHICK CREAM",2.5359,7.3472,45.4,80.9,2342.0,1.4060975609756097,1874,2422.1,Low
22292,HANGING CHICK  YELLOW DECORATION,1.4831,5.1326,31.7,52.5,1765.0,1.447979797979798,1096,1531.6,Low
22292,"SPRING DEC , HANGING CHICK  YELLOW",2.1055,5.1326,31.7,61.2,2108.0,1.4418367346938774,1556,2018.6,Low
22293,HANGING CHICK GREEN DECORATION,1.1123,4.1289,25.5,41.1,1528.0,1.45,822,1191.8999999999999,Low
22293,"SPRING DEC , HANGING CHICK  GREEN",1.5061,4.1289,25.5,46.6,1782.0,1.4421052631578946,1113,1433.85,Low
22294,HEART FILIGREE DOVE  SMALL,22.5954,13.6693,84.4,400.7,7427.0,1.2458160621761658,16698,20234.1,Medium
22295,HEART FILIGREE DOVE LARGE,11.4777,7.5312,46.5,207.2,4595.0,1.6537278106508873,8482,13717.02,Medium
22296,HEART IVORY TRELLIS LARGE,13.0798,8.8437,54.6,237.7,4909.0,1.6508585858585858,9666,15630.58,Medium
22297,HEART IVORY TRELLIS SMALL,17.8376,11.5215,71.1,320.8,6586.0,1.2510201149425288,13182,16140.34,Medium
22299,PIG KEYRING WITH LIGHT & SOUND,5.2016,5.0996,31.5,104.3,3664.0,1.1785496183206106,3844,4208.94,Low
22300,COFFEE MUG DOG + BALL DESIGN,5.4465,3.5475,21.9,98.2,2562.0,2.5237731481481482,4025,9281.49,Medium
22301,COFFEE MUG CAT + BIRD DESIGN,6.5805,3.3026,20.4,112.5,2819.0,2.5195926680244396,4863,11162.79,Medium
22302,COFFEE MUG PEARS  DESIGN,6.5156,6.8434,42.2,133.4,2811.0,2.5082584269662918,4815,10061.26,Low
22303,COFFEE MUG APPLES DESIGN,7.203,4.0954,25.3,126.1,2952.0,2.513904958677686,5323,12213.1,Medium
22304,COFFEE MUG BLUE PAISLEY DESIGN,3.2152,4.0912,25.3,70.3,1974.0,2.5101999999999998,2376,4572.41,Low
22305,COFFEE MUG PINK PAISLEY DESIGN,3.0501,3.7709,23.3,66.0,1912.0,2.5369767441860462,2254,4621.0,Low
22306,SILVER MUG BONE CHINA TREE OF LIFE,2.2544,4.2673,26.3,57.9,2145.0,1.4897452229299364,1666,2307.29,Low
22307,GOLD MUG BONE CHINA TREE OF LIFE,1.6414,2.7665,17.1,40.1,1790.0,1.5573831775700933,1213,1746.61,Low
22308,TEA COSY BLUE STRIPE,0.6969,0.8103,5.0,14.8,896.0,2.6391836734693874,515,1273.39,Low
22309,TEA COSY RED  STRIPE,1.6387,1.5185,9.4,32.3,1392.0,2.5709826589595375,1211,2858.58,Low
22310,IVORY KNITTED MUG COSY,1.3166,2.0973,12.9,31.3,1524.0,1.7247252747252746,973,1527.09,Low
22310,KNITTED MUG COSY IVORY COLOUR,0.7402,2.0973,12.9,23.3,1178.0,1.6224137931034481,547,823.35,Low
22311,OFFICE MUG WARMER BLACK+SILVER,2.6455,4.453,27.5,64.5,1548.0,3.358390243902439,1955,5630.05,Low
22312,OFFICE MUG WARMER POLKADOT,1.4032,1.8734,11.6,31.2,1116.0,3.428128078817734,1037,3310.69,Low
22313,OFFICE MUG WARMER PINK,1.3383,2.2544,13.9,32.6,1105.0,3.3351785714285715,989,3008.69,Low
22314,OFFICE MUG WARMER CHOC+BLUE,1.4317,1.7802,11.0,31.0,1110.0,3.5315625,1058,3427.64,Low
22315,200 RED + WHITE BENDY STRAWS,2.6969,1.6416,10.1,47.9,2565.0,1.2463809523809524,1993,2404.61,Medium
22316,200 BENDY SKULL STRAWS,1.6779,2.0955,12.9,36.4,2035.0,1.2329,1240,1390.4,Low
22317,FIVE CATS HANGING DECORATION,0.613,0.3872,2.4,11.0,789.0,2.9948,453,1332.87,Medium
22318,FIVE HEART HANGING DECORATION,2.0311,1.3802,8.5,36.9,1448.0,2.9447194719471947,1501,4399.15,Medium
22319,HAIRCLIPS FORTIES FABRIC ASSORTED,4.0663,3.987,24.6,81.5,4467.0,0.6197005988023953,3005,1666.21,Low
22320,BIRDS MOBILE VINTAGE DESIGN,0.7876,0.6076,3.8,14.8,631.0,6.00766081871345,582,3414.26,Low
22321,BIRD DECORATION RED RETROSPOT,1.567,2.1998,13.6,35.5,2370.0,0.8483544303797468,1158,965.5799999999999,Low
22321,BIRD DECORATION RED SPOT,1.5413,2.1998,13.6,35.2,2351.0,0.848452380952381,1139,966.5899999999999,Low
22322,BIRD DECORATION GREEN  SPOT,0.793,1.7759,11.0,22.1,1685.0,0.85,586,498.09999999999997,Low
22322,BIRD DECORATION GREEN POLKADOT,0.6576,1.7759,11.0,20.2,1534.0,0.85,486,413.09999999999997,Low
22323,BAG FOR CHILDREN VINTAGE PINK,0.1299,0.98,6.1,7.9,305.0,4.25,96,408.0,Low
22323,PINK POLKADOT KIDS BAG,0.6441,0.98,6.1,15.1,938.0,2.226,476,979.8,Low
22324,BAG FOR CHILDREN VINTAGE BLUE,0.1299,0.8039,5.0,6.8,305.0,4.25,96,408.0,Low
22324,BLUE POLKADOT KIDS BAG,0.6211,0.8039,5.0,13.7,916.0,2.253823529411765,459,930.2099999999999,Low
22325,MOBILE VINTAGE HEARTS,0.5968,0.5447,3.4,11.8,606.0,4.941139240506329,441,2147.25,Low
22326,"ROUND SNACK BOXES ,SET4, WOODLAND",0.0893,8.3899,51.8,53.1,303.0,2.9500000000000006,66,194.70000000000002,Low
22326,ROUND SNACK BOXES SET OF4 WOODLAND,20.1015,8.3899,51.8,333.2,4566.0,2.9330150753768844,14855,40883.57,Medium
22327,ROUND SNACK BOXES SET OF 4 SKULLS,3.6008,2.6609,16.4,66.8,1931.0,2.9387775551102204,2661,7537.95,Low
22328,"ROUND SNACK BOXES ,SET 4, FRUITS",0.1137,21.7263,134.1,135.7,342.0,2.95,84,247.8,Low
22328,ROUND SNACK BOXES SET OF 4 FRUITS,18.977,21.7263,134.1,399.8,4445.0,2.9210810810810814,14024,37966.840000000004,Low
22329,ROUND CONTAINER SET OF 5 RETROSPOT,6.4479,5.0488,31.2,121.5,3462.0,1.636046511627907,4765,7425.25,Low
22329,ROUND FOOD CONTAINER S/5 RETROSPOT,0.0487,5.0488,31.2,31.9,300.0,1.6499999999999997,36,59.400000000000006,Low
22330,72 ROUND PINK DOILIES,0.1556,1.7933,11.1,13.3,571.0,1.45,115,166.75,Low
22331,WOODLAND PARTY BAG + STICKER SET,4.7754,3.2051,19.8,86.7,2969.0,1.6479775280898874,3529,5570.21,Medium
22332,SKULLS PARTY BAG + STICKER SET,5.5277,6.0375,37.3,114.7,3200.0,1.6418367346938776,4085,6297.05,Low
22333,RETRO SPORT PARTY BAG + STICKER SET,4.5237,8.1243,50.2,113.5,2897.0,1.639189189189189,3343,5128.75,Low
22333,RETRO SPOT PARTY BAG + STICKER SET,1.2625,8.1243,50.2,67.9,1532.0,1.6370967741935485,933,1395.45,Low
22333,RETROSPOT PARTY BAG + STICKER SET,7.6617,8.1243,50.2,157.5,3775.0,1.6349180327868853,5662,8721.58,Low
22334,DINOSAUR PARTY BAG + STICKER SET,2.9959,3.7066,22.9,64.8,2351.0,1.6485770750988142,2214,3489.94,Low
22335,HEART DECORATION PAINTED ZINC,10.9553,9.8883,61.0,214.4,7155.0,0.6508287292817679,8096,4935.4,Low
22336,DOVE DECORATION PAINTED ZINC,6.0825,9.7548,60.2,145.4,5648.0,0.5800000000000001,4495,2048.29,Low
22337,ANGEL DECORATION PAINTED ZINC,2.9621,5.2802,32.6,74.1,3700.0,0.6581395348837209,2189,1307.65,Low
22338,STAR DECORATION PAINTED ZINC,7.5304,17.1404,105.8,211.2,7248.0,0.436,5565,1797.81,Low
22339,CHRISTMAS TREE PAINTED ZINC,4.5101,9.2469,57.1,120.2,5476.0,0.45752293577981656,3333,1251.79,Low
22340,NOEL GARLAND PAINTED ZINC,1.8539,4.9459,30.5,56.5,2536.0,0.8765306122448979,1370,1052.28,Low
22341,LOVE GARLAND PAINTED ZINC,4.5264,8.8102,54.4,117.8,2855.0,1.6888811188811188,3345,5274.05,Low
22342,HOME GARLAND PAINTED ZINC,2.2097,1.2628,7.8,38.7,2228.0,1.354237288135593,1633,2070.45,Medium
22343,PARTY PIZZA DISH RED RETROSPOT,3.4114,3.6007,22.2,70.0,3926.0,0.6730357142857143,2521,1391.71,Low
22343,PARTY PIZZA DISH RED WHITE SPOT,0.6279,3.6007,22.2,31.0,1499.0,0.85,464,394.4,Low
22343,PARTY PIZZA DISH RED+WHITE SPOT,0.0162,3.6007,22.2,22.4,241.0,0.85,12,10.2,Low
22344,PARTY PIZZA DISH PINK POLKADOT,1.521,3.0965,19.1,40.4,2738.0,0.6172727272727272,1124,437.05999999999995,Low
22344,PARTY PIZZA DISH PINK RETROSPOT,0.2097,3.0965,19.1,22.0,866.0,0.85,155,131.75,Low
22344,PARTY PIZZA DISH PINK WHITE SPOT,0.0758,3.0965,19.1,20.2,521.0,0.85,56,47.599999999999994,Low
22344,PARTY PIZZA DISH PINK+WHITE SPOT,0.0325,3.0965,19.1,19.6,341.0,0.85,24,20.4,Low
